url,username,date,time,tweet
https://twitter.com/funiyagi_2/status/1401131687363317764,@funiyagi_2,2021-06-05,20:00:00,"경찰청 한강 의대생 사건 수사 내용
https://t.co/69qMQKTugC"
https://twitter.com/issueday_1/status/1401131687178911745,@issueday_1,2021-06-05,20:00:00,"경찰청 한강 의대생 사건 수사 내용
https://t.co/ePlN26tIeW"
https://twitter.com/funiyagi/status/1401131686075658242,@funiyagi,2021-06-05,20:00:00,"경찰청 한강 의대생 사건 수사 내용
https://t.co/ZekR7wKYvT"
https://twitter.com/callate1992/status/1401123697474228224,@callate1992,2021-06-05,19:28:15,"'한강 의대생 사건의 진실을 찾는 사람들'의 변호사는 손씨 사망 사건을 제대로 수사하지 않은 서울경찰청 공무원들을 허위공문서작성 및 동행사 혐의(직권남용, 직무유기)로 서울중앙지방검찰청에 고발한다고 밝혔다.
이와 함께 A씨의 휴대전화를 습득한 환경미화원도 점유이탈물횡령 혐의로 고발했다"
https://twitter.com/Roku_dora/status/1401091568233172994,@Roku_dora,2021-06-05,17:20:35,"https://t.co/sVAt0naK18

한강 의대생 의문사 사건의 진실을 찾는 사람들은
서울경찰청 형사과장 및 공무원들을 허위공문서 작성 및 직권남용, 직무유기로 서울중앙지방검찰청에 고발한다고, 친구 휴대전화를 습득한 환경미화원도 점유이탈물횡령 혐의로 고발하겠다고 덧붙였다.

미친 놈들인가 진짜?"
https://twitter.com/antipoint/status/1401078914638704643,@antipoint,2021-06-05,16:30:18,"[논썰] 한강 의대생 사망 사건, 왜 ‘음모론’에 열광할까 https://t.co/BLVLyidODO"
https://twitter.com/khjsujin/status/1401074126484250629,@khjsujin,2021-06-05,16:11:17,"한강 의대생 의문사 사건의 
진실을 찾는 사람들(한진사)

-박주현 변호사

수사 진행사항 공문서에 

-목격자의 진술과 현저히 다른 

허위 내용을 기재 발표해 

국민을 기만한 

서울경찰청 형사과장 등을 

-허위작성 및 직권남용, 직무유기로 

-검찰에 고발

-https://t.co/tScoKevtSq"
https://twitter.com/0178Ho/status/1401069491186929665,@0178Ho,2021-06-05,15:52:51,한강 의대생… 공군 여중사 사건에서 보면 가해 피해 당사자들보다 남일에 내일처럼 죽자고 달겨드는 주변 쭉정이들이 더 자랄 맞고 각광(?)받는 세태!! 시민단체 돈독오른 유튜버들!! 사건 이슈화를 넘어 정치 이슈화를 시키려는…
https://twitter.com/L__forest/status/1401045024767315970,@L__forest,2021-06-05,14:15:38,"한강에서 술마시고 익사한 의대생은 내 아들같고, 아우디 차 긁힌 건 내 차 긁힌 거 같이 쓰라린 ..  그런 선택적 감정이입이라는게 있나보군 ㅎㅎ"
https://twitter.com/huyuRei/status/1401041587065393158,@huyuRei,2021-06-05,14:01:59,"단체명 ㄹㅇ 역겹네
""한강 의대생의 진실을 찾는"" https://t.co/plBxRvi0Iu"
https://twitter.com/osy2177/status/1401041453875220483,@osy2177,2021-06-05,14:01:27,"한강 의대생 실족사 사건에 친구 보살이네 7일까지 유예기간 주고 고소한다니.

자기가족들 신상털고찌라시 퍼트리고
아버지 생업에 지장까지주던 폐기물들에게 기회라는걸 주다니."
https://twitter.com/296901/status/1401019219555143681,@296901,2021-06-05,12:33:06,"그 뻔한 사건을 이렇게 오랫동안 오르내리는 것은 의대생이라 그렇재?
쓰레기들이 산업현장에 노동자의 죽음에도 이렇게  관심가졌어면 벌써 살기좋은 세상되었을 건데..
https://t.co/38hq4AnHwG

'한강 대학생' 친구폰 국과수 감정..""혈흔반응 안나와"" | 다음 뉴스 https://t.co/38hq4AnHwG"
https://twitter.com/hjg002/status/1401017549819580419,@hjg002,2021-06-05,12:26:28,"내편은 아주 철처히 감싸죠 40만 청원한 한강 의대생 사망사건은 어찌 되는 겁니까? 국민 누가 봐도 이상하다고 하는데 혹시 또 내편 감싸기는 아니겠죠?
https://t.co/TvcfPbiw1S"
https://twitter.com/khjsujin/status/1401014550938341379,@khjsujin,2021-06-05,12:14:33,"한강 의대생 의문사 사건 

심야 현장검증 

https://t.co/IoOpr1k6qP - @YouTube"
https://twitter.com/where_is_Mayuri/status/1401005448413679619,@where_is_Mayuri,2021-06-05,11:38:22,한강 의대생 사고 이미 남초에선 여초들의 과열된 추리 어쩌구 이런식으로 꼬리 자르는 중임
https://twitter.com/showtime_kr/status/1401004316408745986,@showtime_kr,2021-06-05,11:33:53,"으읭? 반진사(반포한강사건 진실을 찾는 사람들) 말고.. 한진사(한강 의대생 의문사 사건의 진실을 찾는 사람들)라는 것도 생겼어? 경찰뿐 아니라 A씨 휴대전화를 주운 환경미화원까지 고발한다고?

진짜 밥쳐먹고 할 일도 없는 사람들이지만.. 선 많이 넘네.. 😩
https://t.co/PWWQx4pAuR"
https://twitter.com/0800qe/status/1400995126277644298,@0800qe,2021-06-05,10:57:21,왜 한강실종의대생 손씨에게는 그렇게 음모론으로 들끓으며 죽음에 분노하더니 이중사에게는 왜 비교적 잠잠할까... 잘난 의대생 아들은 좋고 성폭력에 죽은 딸은 원하지 않아서? 아직 죽지않은 성폭력 피해자 딸이 의대생 아들보다 많을텐데.
https://twitter.com/kimkyochon/status/1400991445343821826,@kimkyochon,2021-06-05,10:42:44,RT) 한강 의대생 실족사 사건 처럼 특정 집단이 적당히 치고 빠지지를 못하고 아예 숨통을 끊어버릴 기세로 불독마냥 길게 물고 늘어지며 오바육바 떨다가 스스로 몰락하는 케이스가 한두개가 아님.
https://twitter.com/MaybeItisNot/status/1400973286821957633,@MaybeItisNot,2021-06-05,09:30:35,"""반포한강사건 진실을 찾는 사람들(반진사)과 또 다른 단체인 ‘한강 의대생 의문사 사건의 진실을 찾는 사람들(한진사)’은 경찰과 A씨의 휴대전화를 주운 환경미화원을 검찰에 고발한다고 밝혔다.""

ㅉㅉㅉ"
https://twitter.com/voiceofonecryi2/status/1400922392541601793,@voiceofonecryi2,2021-06-05,06:08:20,새벽2시...https://t.co/o5h52He4T9 한강 의대생 의문사 심야 현장검증  박주현 변호사           (전 청와대특별감찰관) https://t.co/0RTb7xOcZQ
https://twitter.com/JeffreyInvest/status/1400882859422863360,@JeffreyInvest,2021-06-05,03:31:15,시민단체 한진사 한강 의대생 사건 담당경찰 검찰에 고발 - https://t.co/cGpNVdD6rq
https://twitter.com/JeffreyInvest/status/1400867761891381249,@JeffreyInvest,2021-06-05,02:31:15,시민단체 한진사 한강 의대생 사건 담당경찰 검찰에 고발 - https://t.co/cHtJC6E5j0
https://twitter.com/yeoncomi/status/1400845813777981444,@yeoncomi,2021-06-05,01:04:03,"'한강 의대생 사건의 진실을 찾는 사람들'의 박주현 변호사는 손씨 사망 사건을 제대로 수사하지 않은 서울경찰청 공무원들을 허위공문서작성 및 동행사 혐의(직권남용, 직무유기)로 서울중앙지방검찰청에 고발한다고 4일 밝혔다.

도대체 이 단체는 누구의 자금줄을 받고 이렇게 설치는거지?? https://t.co/TdiKvZaZcI"
https://twitter.com/daitagayogi/status/1400845593665097728,@daitagayogi,2021-06-05,01:03:10,"'한강 의대생 사건의 진실을 찾는 사람들'

... 한강판 타진요..."
https://twitter.com/cjinstitue/status/1400802344007204877,@cjinstitue,2021-06-04,22:11:19,"[한강 사망 의대생 법정 다툼 가능성] 한국언론연구소가 이 사건과 관련해 게재한 트윗은 객관적인 법정 다툼이 되기 위한 입장에서 삭제합니다. 진실한 결과가 도출되길 바랍니다. 
CJI 연구소"
https://twitter.com/donotbet2d/status/1400802089161302017,@donotbet2d,2021-06-04,22:10:18,한강에서 20대 여성 자살사곤 나면 나임 당연히 안띄워주겟지 나는 의대생이 아니니까요
https://twitter.com/mireuk_duta/status/1400792812380033025,@mireuk_duta,2021-06-04,21:33:26,언론을 탈 정도로 큰 사건 범인을 검거한 경찰은 무조건 최소 1계급 특진함. 경찰 입장에서는 한강 의대생 사건을 실족사로 결론내는 것보다 친구의 지능적 살인사건으로 결론짓는 게 훨씬 이득임. 근데 그런 경찰이 친구 무혐의 처분하고 실족사로 처리했으면 그게 뭘 의미하겠음? 방구석 코난들 노답
https://twitter.com/canica11u2night/status/1400784588629176322,@canica11u2night,2021-06-04,21:00:45,"우리나라는 걍
나라자체에 망신살이낌
쪽팔려서 한국인이라고못말하고다니갯음
네저는..
술처먹고한강에서뒤진의대생수사한달내내하고손가락모양이페미니스트모양이라음식도맘대로못집어먹는..
나라에살고잇어요"
https://twitter.com/10_0sol/status/1400780606905098242,@10_0sol,2021-06-04,20:44:56,손정민이 누군데? 설마 그 술먹고 한강에빠진 의대생? https://t.co/fgQhrbPRwt
https://twitter.com/khjsujin/status/1400777588545519619,@khjsujin,2021-06-04,20:32:56,"한진사, 한강 의대생 사건 

담당 경찰 

허위공문서작성 및 동행사죄 검찰 고발 https://t.co/ecMdc2d3WO - @YouTube"
https://twitter.com/HEOSOONHO/status/1400769776138407936,@HEOSOONHO,2021-06-04,20:01:54,"한진사, 한강 의대생 사건 담당 경찰 허위공문서작성 및 동행사죄 검찰 고발 https://t.co/W5httkpLOG 출처 @YouTube"
https://twitter.com/khjsujin/status/1400769728377806856,@khjsujin,2021-06-04,20:01:42,"손정민 씨 사건에 대한 진실 규명을 요구하는 단체가 

-경찰과 친구 A 씨의 휴대전화를 주운 

-환경미화원을 검찰에 고발한다

한강 의대생 의문사 사건의 진실을 찾는 사람들(한진사)

-https://t.co/aJj8GmfuLz"
https://twitter.com/youwilldietmrw/status/1400768202477502466,@youwilldietmrw,2021-06-04,19:55:39,한강 의대생은 이제 잊혀지고 이중사쪽으로 뉴스가 옮겨 갔네.
https://twitter.com/siwhin_ff14/status/1400730509936795649,@siwhin_ff14,2021-06-04,17:25:52,저 의대생을 아가라고 부르는 것도 기분나빠.. 정인이 사건 흉내내는 느낌 들어서 진짜 기분나빠.. 정인아 우리가 지켜주지 미안해 이랬는데 술마시고 한강에서 죽은 대학생이 아가임…..? https://t.co/mYzlRVaW8f
https://twitter.com/imgundam/status/1400723219284250626,@imgundam,2021-06-04,16:56:54,한강 의대생 가아끔 흘러가는 글 있으면 보는데 진짜 사람이 뒤져도 서울에서 죽어야 이슈화되지 지방에서 이런일 있음 이슈가 됬겠냐? 싶은 ㅋㅋㅋ
https://twitter.com/dddaybreaker/status/1400687681252724740,@dddaybreaker,2021-06-04,14:35:41,"한진사, 한강 의대생 사건 담당 경찰 허위공문서작성 및 동행사죄 검찰 고발 https://t.co/tSXPYB7p3p 출처 @YouTube"
https://twitter.com/funiyagi_5/status/1400656053092618240,@funiyagi_5,2021-06-04,12:30:00,"한강 실종 의대생 CCTV 충격 장면
https://t.co/sfTBR6wwhJ"
https://twitter.com/funiyagi_2/status/1400656052908171265,@funiyagi_2,2021-06-04,12:30:00,"한강 실종 의대생 CCTV 충격 장면
https://t.co/x0vvSPRptn"
https://twitter.com/funiyagi_6/status/1400656052509544452,@funiyagi_6,2021-06-04,12:30:00,"한강 실종 의대생 CCTV 충격 장면
https://t.co/i4Freraf3S"
https://twitter.com/funiyagi/status/1400656052266405888,@funiyagi,2021-06-04,12:30:00,"한강 실종 의대생 CCTV 충격 장면
https://t.co/L3Z4nuZmoI"
https://twitter.com/House_Tag_Denim/status/1400634252509712385,@House_Tag_Denim,2021-06-04,11:03:22,엉 그알 유툽에 올라왔던 한강 의대생 실종 사건 요약본 없어짐
https://twitter.com/mozza_cosplay/status/1400627517954928646,@mozza_cosplay,2021-06-04,10:36:37,"한강실족사의대생에 저렇게 안타까워 하며 음모론으로 주장하려는 심리가 결국은 비트코인이랑 다를게 없음.
고생해서 잘키워 ""의대생"" 이 된 내 자식으로부터 ""보상""받을 안전한 ""내 노후""가 사라진 거잖아. 저런 심리로 생각하면 ""민식이""를 조롱하는 것도 설명이 됨. 아직 아무것도 안 된 아이거든"
https://twitter.com/Estel_Eldalieva/status/1400357844151459841,@Estel_Eldalieva,2021-06-03,16:45:02,@:난 한강 의대생 음모론과 gs가 코로나 시대의 스포츠 같음 .아니 그래야 함..저게 노멀 상태라면 좀 무섭잖아. 밖에들 못 나가고 심심하니까 스트레스 푸는 거 같음.
https://twitter.com/jscha999/status/1400323041146523653,@jscha999,2021-06-03,14:26:44,"""안본걸로 하겠다"" ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
저런 새키들이 경찰 수사권을 요구하고 검찰 개혁을 외쳐? 저러니 한강 의대생 사건 경찰 발표를 안믿는거지 ㅋㅋㅋㅋㅋㅋㅋㅋ https://t.co/d28zINQO15"
https://twitter.com/redroselucy0518/status/1400315080470794243,@redroselucy0518,2021-06-03,13:55:06,"노동절에 '근로자' 운운하는 주제 별 시비를 다 거네.

남초 유튜브나 쳐보면서 한강 의대생이 어쩌니 손꾸락 그림이 저쩌니 하며 놀고 앉았을 때 그 여력의 10분의 1만 산재 노동자를 위해 썼다면 세상이 달라졌겄다 야 🥱
https://t.co/MRcRsnf5XF https://t.co/KtsYNVgdQv"
https://twitter.com/tiissuuee/status/1400278090287255554,@tiissuuee,2021-06-03,11:28:07,한강에서 자의로 술먹다 만취상태로 죽은 금수저 의대생은 믿을 수 없고 마음아파 죽겠고 어린이 보호구역에서 속도 좀 줄이라는 건 비효율적이고 필요없고 영악한 어린이들이 법 악용하며 논다는 의견을 번갈아 보면서 사회가 지독하게도 약자 혐오와 강자 짝사랑중독에 빠져있다는 생각을 하게된다.
https://twitter.com/cjinstitue/status/1400226306164281349,@cjinstitue,2021-06-03,08:02:20,"[한강 사망 의대생 가짜뉴스] 가짜뉴스 판단 기준이 무엇인가. 진짜뉴스 판단 기준 메뉴얼은? 언론의 '여론 공개장' 개념을 말한 하버마스는 이를 두고 뭐라 말할지. JTBC에서 방영된 이태원 클라쓰, 그리고 방영되고 있는 로스쿨. 여기에 담고있는 의미도 가짜인가. 이윤영 한국언론연구소 소장"
https://twitter.com/exinum0457/status/1400222348314251265,@exinum0457,2021-06-03,07:46:37,"'한강 실종 의대생' 거짓 주장하고 제작한 유튜버, 영상 돌연 삭제
https://t.co/692nAO6awk"
https://twitter.com/exinum0457/status/1400222276105109506,@exinum0457,2021-06-03,07:46:20,"'한강 실종 의대생' 거짓 주장하고 제작한 유튜버, 영상 돌연 삭제
https://t.co/uPpIw96B8z"
https://twitter.com/funiyagi_5/status/1400127572214747144,@funiyagi_5,2021-06-03,01:30:00,"한강 의대생 실종사건 CCTV 정리
https://t.co/xbD0rUH5M3"
https://twitter.com/funiyagi_2/status/1400127571589742596,@funiyagi_2,2021-06-03,01:30:00,"한강 의대생 실종사건 CCTV 정리
https://t.co/FnhAwYVMsv"
https://twitter.com/funny_human_/status/1400127571145101313,@funny_human_,2021-06-03,01:30:00,"한강 의대생 실종사건 CCTV 정리
https://t.co/Sk8usT5wTS"
https://twitter.com/funiyagi/status/1400127570708885504,@funiyagi,2021-06-03,01:30:00,"한강 의대생 실종사건 CCTV 정리
https://t.co/C8MGoSp4V5"
https://twitter.com/funiyagi_6/status/1400127569178120192,@funiyagi_6,2021-06-03,01:30:00,"한강 의대생 실종사건 CCTV 정리
https://t.co/Q0NtEvBVLd"
https://twitter.com/mireuk_duta/status/1400106409987960836,@mireuk_duta,2021-06-03,00:05:55,조국 장관 자녀분들 입시가 불공정이네 뭐네 떠드는 놈들은 한강 의대생 사건에서 방구석 코난짓하는 유튜버들 욕할 자격 없음. 입시 전문가가 공정하게 간 거라고 2년 전부터 쭉 얘기해왔는데 전문가 말은 안 믿고 입시에 대해서는 쥐뿔도 모르는 진석사 말이나 믿고 두 사람 인생을 매도한 주제에.
https://twitter.com/richdukowl/status/1400054190861258759,@richdukowl,2021-06-02,20:38:25,근데 그 한강 의대생 걔 진짜로 물귀신한테 끌려간 거 아닐까?
https://twitter.com/diaquf/status/1400030850490650630,@diaquf,2021-06-02,19:05:40,술먹고 한강에서 자살한게 저만큼 큰뉴스가되는이유는 남자이고 의대생이어서그렇겠지. 그래서 이슈자와자와되는거 보기싫다.
https://twitter.com/funiyagi_5/status/1400014333543862273,@funiyagi_5,2021-06-02,18:00:02,"한강 의대생 아버지
https://t.co/CcdYj7CWHF"
https://twitter.com/issueday_1/status/1400014328951017476,@issueday_1,2021-06-02,18:00:01,"한강 의대생 아버지
https://t.co/R9iHG0mfj9"
https://twitter.com/funiyagi_2/status/1400014327214743554,@funiyagi_2,2021-06-02,18:00:01,"한강 의대생 아버지
https://t.co/akPpdiXzHe"
https://twitter.com/funiyagi_6/status/1400014325880963072,@funiyagi_6,2021-06-02,18:00:00,"한강 의대생 아버지
https://t.co/5rPg8avI7w"
https://twitter.com/funiyagi/status/1400014325029302279,@funiyagi,2021-06-02,18:00:00,"한강 의대생 아버지
https://t.co/dC5Ecz5FBU"
https://twitter.com/issueday_1/status/1400014324211589124,@issueday_1,2021-06-02,18:00:00,"한강 의대생 아버지
https://t.co/R9iHG0DQHJ"
https://twitter.com/funny_human_/status/1400014322772983810,@funny_human_,2021-06-02,18:00:00,"한강 의대생 아버지
https://t.co/f4TYlEiZvB"
https://twitter.com/sun_y_han/status/1399945889079169027,@sun_y_han,2021-06-02,13:28:04,"사람들이 관심을 가지고 해결해 내라고 해야 할 것은 .. 한강에서 술먹다 죽은 의대생이 아니라 .. 바로 이런 분

https://t.co/Xmw4OF9Hfj"
https://twitter.com/affective_neuro/status/1399945572694458371,@affective_neuro,2021-06-02,13:26:48,"공군참모총장을요? 절대 안죠질듯. 일단 죽은 사람 성별이 여성임. 2등 시민의 목숨값은 크지 않음. 어떻게든 걍 쉬쉬하고 끝나겠지.
한강 의대생 사건에서 사회적 지위가 가지는 목숨값 차등을 선명하게 보아오지 않았습니까. 사회적 지위엔 젠더도 포함됨. 여성 의대생이었다면 이렇게까지 안했을거"
https://twitter.com/xel04/status/1399937919830220800,@xel04,2021-06-02,12:56:24,"[시선집중][B-CUT NEWS] 한강 의대생 사건, 해외에선 타살로 본다? 언론의 수준을 묻는다 - https://t.co/7g6TlCTR42 - @YouTube"
https://twitter.com/realjin1725/status/1399932031069351936,@realjin1725,2021-06-02,12:33:00,내가 그만 얘기하자고 했잖아. 내 입에서 험한 말 나간다고 세번이나 경고했잖니. 왜 분위기 파악 못하고 노가다 어쩌고 엄한 소리하니. 니 남편이 삼성 다니는 것도 아니고 아들은 공부 못하는데 왜 의대생이 니 아들같아? 대학가면 한강에서 술마실 것 같아서? 소리가 나오게 하냐고
https://twitter.com/FakeDonQuixote/status/1399918595673509891,@FakeDonQuixote,2021-06-02,11:39:37,"한강 의대생 사망사건 ＂손정민씨 친구 A씨 피의자 전환하고 CCTV 원본 전체 공개를＂···반진사, 기자회견 
https://t.co/DUb1K66Kvl
한강 의대생 사망사건에 대해 디시갤에서 온갖 흉흉한 소문이 돌고 있는 이유는 이 사건이 좀 복잡하다능..."
https://twitter.com/221_yagunojam/status/1399914135555481604,@221_yagunojam,2021-06-02,11:21:53,한편으론 한강에서 술먹은 의대생 입장도 이해가는게 애비 하는짓 보면 나같아도 집에 안 감 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
https://twitter.com/xlsx464/status/1399893878472265729,@xlsx464,2021-06-02,10:01:24,"[시선집중][B-CUT NEWS] 한강 의대생 사건, 해외에선 타살로 본다? 언론의 수준을 묻는다 - 헬마우스 임경빈 (작가), ... https://t.co/avFll0eJnm 출처 @YouTube 
......버튜버 소개시간인줄 알았네...."
https://twitter.com/Prinny_my_love/status/1399892979016343554,@Prinny_my_love,2021-06-02,09:57:49,"[시선집중][B-CUT NEWS] 한강 의대생 사건, 해외에선 타살로 본다? 언론의 수준을 묻는다 - 헬마우스 임경빈 (작가), ... https://t.co/fobFI1x27Y 출처 @YouTube 
기레기 박제됨ㅋㅋㅋ"
https://twitter.com/Heathen49/status/1399866555597398016,@Heathen49,2021-06-02,08:12:49,"한강공원에선 음주를 금지해야 할까 의대생을 출입금지 시켜야 할까요?
오시장님~~"
https://twitter.com/u_tchi/status/1399742136497541122,@u_tchi,2021-06-01,23:58:25,"[시선집중][B-CUT NEWS] 한강 의대생 사건, 해외에선 타살로 본다? 언론의 수준을 묻는다 - 헬마우스 임경빈 (작가), ... https://t.co/OBJkwLEGtA"
https://twitter.com/Luminous_Claris/status/1399739308756504577,@Luminous_Claris,2021-06-01,23:47:11,"이.. 이게뭐고
[시선집중][B-CUT NEWS] 한강 의대생 사건, 해외에선 타살로 본다? 언론의 수준을 묻는다 - 헬마우스 임경빈 (작가), ... https://t.co/dpaEYg8DGK - @YouTube https://t.co/R6HPPy94wu"
https://twitter.com/4minute_one/status/1399735612010242054,@4minute_one,2021-06-01,23:32:30,그것이 알고싶다 의대생 한강편 보는데 정말... 언론사 유튜브 기사 음모론이 범죄다 엄연한 사고사인데 살인자로 포장된 친구네 가족이 딱하고
https://twitter.com/Pick_Me_T64/status/1399730353112113164,@Pick_Me_T64,2021-06-01,23:11:36,"[시선집중][B-CUT NEWS] 한강 의대생 사건, 해외에선 타살로 본다? 언론의 수준을 묻는다 - 헬마우스 임경빈 (작가), ... https://t.co/oUYaZmKgua 출처 @YouTube"
https://twitter.com/bluetints/status/1399721751320354825,@bluetints,2021-06-01,22:37:25,참 이상하지. 한강에서 술 마시고 실족사로 죽은 의대생의 죽음엔 저 난리면서 안전 장치 없이 일하다 깔려 죽은 청년에겐 무관심하고. 택배기사 경비원은 또 잘렸니 힘드니 어쩌니 난리 치면서 급식도우미 질식사엔 노관심이지.
https://twitter.com/13yakionigiri/status/1399705482781069316,@13yakionigiri,2021-06-01,21:32:47,"지금 이 나라 많은 사람들에게 한강 의대생이 랜선 아들이듯, 조국 전장관은 랜선 삼촌쯤 되는거 같다."
https://twitter.com/C_Silatipa_M/status/1399704212850692107,@C_Silatipa_M,2021-06-01,21:27:44,아니 근데 한강 의대생(을 죽인 게 친구가 아니라는 일)에 감정 이입하는 사람에 대한 이야기 듣는 게 넘 웃겼다고...
https://twitter.com/C_Silatipa_M/status/1399703993262108675,@C_Silatipa_M,2021-06-01,21:26:51,친구 밤길 무섭대서 집 도착할 때까지 통화했는데 한강 의대생 얘기 하다가 웃어버림...
https://twitter.com/Remute7026/status/1399662987648978951,@Remute7026,2021-06-01,18:43:55,한강 의대생 사건에서 단서 나올때마다 A군 측에서 매수했다는 얘기 나오던데 그렇게 죄다 매수할 정도로 돈&amp;권력이 있었으면 A군 범인으로 몰아가기 시작한 초기에 다 조져버리지 않았을까?🤔
https://twitter.com/zweigrosen/status/1399656028405256196,@zweigrosen,2021-06-01,18:16:16,‘한강 대학생 사망’ 타살 혐의점 발견되지 않는데도 그들은 왜? (출처 : 경향신문 | 네이버 뉴스) https://t.co/MavsYnh59U 공론장이 붕괴된 뒤에도 남는 건 누군가의 죽음 뒤에도 남는 건 인서울 의대생이라는 능력주의다 능력주의는 이제 종말론의 성격까지 띠게 되었다
https://twitter.com/aikatsu_muge/status/1399640920283357184,@aikatsu_muge,2021-06-01,17:16:14,"[시선집중][B-CUT NEWS] 한강 의대생 사건, 해외에선 타살로 본다? 언론의 수준을 묻는다 - 헬마우스 임경빈 (작가), ... https://t.co/IGGYIoeUhY 출처 @YouTube 궁금해서 보는데 웃음벨 그자체네ㅋㅋㅋㅋ"
https://twitter.com/silver24956/status/1399640901098479619,@silver24956,2021-06-01,17:16:09,@leejongha6870 진심이요. 한강 의대생은 내자식이라면서 청주 여학생들은 내 자식이 아닌가봄요.
https://twitter.com/Ryusei518/status/1399625658234376194,@Ryusei518,2021-06-01,16:15:35,"[시선집중][B-CUT NEWS] 한강 의대생 사건, 해외에선 타살로 본다? 언론의 수준을 묻는다 - 헬마우스 임경빈 (작가), ... https://t.co/p2Jh3cbwRt - @YouTube

썸네일 돌겠네 진짜"
https://twitter.com/IIDX_FALSE/status/1399620302544404482,@IIDX_FALSE,2021-06-01,15:54:18,"[시선집중][B-CUT NEWS] 한강 의대생 사건, 해외에선 타살로 본다? 언론의 수준을 묻는다 - 헬마우스 임경빈 (작가), ... https://t.co/A4rqMJzYGx

아니 이거 실제로 들으니까 웃기네 ㅋㅋㅋㅋㅋ"
https://twitter.com/iMaandoo/status/1399618212929576960,@iMaandoo,2021-06-01,15:46:00,한강 의대생 사망 사건이 문 정부 비판을 가리기 위한 포석이라는 음모론은 대체 어디서 나온 소리냐 아오 갑갑
https://twitter.com/522___kanasando/status/1399612553123143685,@522___kanasando,2021-06-01,15:23:30,"[시선집중][B-CUT NEWS] 한강 의대생 사건, 해외에선 타살로 본다? 언론의 수준을 묻는다 - 헬마우스 임경빈 (작가), ... https://t.co/sCsJkAAYXE @YouTubeより

세상에 진짜네. 😵　rt 2분경부터 확인 가능."
https://twitter.com/stinger_sudaeng/status/1399612049424928779,@stinger_sudaeng,2021-06-01,15:21:30,"[시선집중][B-CUT NEWS] 한강 의대생 사건, 해외에선 타살로 본다? 언론의 수준을 묻는다 - 헬마우스 임경빈 (작가), ... https://t.co/eypL4xCGQs 출처 @YouTube 

썸넬 치트키"
https://twitter.com/_kimnoza/status/1399602997844332544,@_kimnoza,2021-06-01,14:45:32,노동자 저리 산재로 죽어 나가고 공군 여군 성폭력 자살 사건 터지고 박사방 아동 성착취 동영상 퍼지고 이 지랄인데 한강에서 술먹다 실족사한 의대생에게 저리 관심 쏠릴 일인가
https://twitter.com/demihyun/status/1399597616279605250,@demihyun,2021-06-01,14:24:09,"[시선집중][B-CUT NEWS] 한강 의대생 사건, 해외에선 타살로 본다? 언론의 수준을 묻는다 - 헬마우스 임경빈 (작가), ... https://t.co/CrjnQQDk4s 출처 @YouTube"
https://twitter.com/mayoi_chan_/status/1399595191036567552,@mayoi_chan_,2021-06-01,14:14:31,"[시선집중][B-CUT NEWS] 한강 의대생 사건, 해외에선 타살로 본다? 언론의 수준을 묻는다 
https://t.co/cQwjn0EAnp 출처 @youtube
아멜리아 왓슨 MBC 진출 십ㅋㅋ https://t.co/t2wlhR6bDM"
https://twitter.com/iamalcoholtrash/status/1399591995329236995,@iamalcoholtrash,2021-06-01,14:01:49,"[시선집중][B-CUT NEWS] 한강 의대생 사건, 해외에선 타살로 본다? 언론의 수준을 묻는다 - 헬마우스 임경빈 (작가), ... https://t.co/0gFoCpCslL - @YouTube
아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ https://t.co/77e7gX0AAq"
https://twitter.com/maekomchan/status/1399583868538081284,@maekomchan,2021-06-01,13:29:31,@d0bong 이러다 우리 그 한강 의대생처럼 됨.
https://twitter.com/hayi97907085/status/1399575839453310979,@hayi97907085,2021-06-01,12:57:37,"[시선집중][B-CUT NEWS] 한강 의대생 사건, 해외에선 타살로 본다? 언론의 수준을 묻는다 - 헬마우스 임경빈 (작가), MBC 210601 방송 https://t.co/v7PIPUg1zE 출처 @YouTube #언론개혁 #언론개혁 #언론개혁"
https://twitter.com/U_Sin_18YR/status/1399559970836815873,@U_Sin_18YR,2021-06-01,11:54:34,"[#시선집중][B-CUT NEWS] 한강 의대생 사건, 해외에선 타살로 본다? 언론의 수준을 묻는다 - 헬마우스 임경빈 (작가), #mbC 210601 방송
#mbC라디오
https://t.co/W4KCmiLLTl"
https://twitter.com/13yakionigiri/status/1399558789821440002,@13yakionigiri,2021-06-01,11:49:52,"지금 한국사회에 존재하는 모든 갈등의 유발 원인은 한국의 단일민족신화다.

민족이라는 집단정서는 항상 외부의 적을 상정하기 마련이고 민족과 외부의 적이라는 그 이분법적 사고방식은 학생운동의 주체사상 숭배부터 현재의 한강 의대생 진상규명 같은 모든 갈등들을 정당화했다"
https://twitter.com/brother_mae/status/1399549720624721922,@brother_mae,2021-06-01,11:13:50,여자가 피해자고 여자가 죽으면 자업자득이라는 소리 꼭 나오자나?ㅋㅋㅋㅋ 그러게 왜 밤늦게 다녀 그러게 왜 싫다고 안해 그러게 왜 처신을 잘 못해~ 근데 지금 남의대생이 한강에서 술마시니까 거의 애국열사 동상 세우기 일보직전
